legId,search_date,flight_date,origin,destination,airline,base_fare,total_fare,is_basic_economy,is_refundable,is_nonstop,distance,seats_remaining,cabin,additional_fees,flight_type
9ca0e81111c683bec1012473feefd28f,2022-04-16,2022-04-17,ATL,BOS,Delta,217.67,248.6,False,False,True,947.0,9.0,coach,30.930000000000007,Nonstop
98685953630e772a098941b71906592b,2022-04-16,2022-04-17,ATL,BOS,Delta,217.67,248.6,False,False,True,947.0,4.0,coach,30.930000000000007,Nonstop
98d90cbc32bfbb05c2fc32897c7c1087,2022-04-16,2022-04-17,ATL,BOS,Delta,217.67,248.6,False,False,True,947.0,9.0,coach,30.930000000000007,Nonstop
969a269d38eae583f455486fa90877b4,2022-04-16,2022-04-17,ATL,BOS,Delta,217.67,248.6,False,False,True,947.0,8.0,coach,30.930000000000007,Nonstop
980370cf27c89b40d2833a1d5afc9751,2022-04-16,2022-04-17,ATL,BOS,Delta,217.67,248.6,False,False,True,947.0,9.0,coach,30.930000000000007,Nonstop
79eda9f841e226a1e2121d74211e595c,2022-04-16,2022-04-17,ATL,BOS,JetBlue Airways,217.67,248.6,False,False,True,947.0,7.0,coach,30.930000000000007,Nonstop
9335fae376c38bb61263281779f469ec,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,251.1,False,False,False,956.0,3.0,coach||coach,38.079999999999984,Connecting
3904bf87f2d1daf334f1ae7e3b876028,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,251.1,False,False,False,956.0,3.0,coach||coach,38.079999999999984,Connecting
d93988734c44a3c075d9efe373352507,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,251.1,False,False,False,956.0,7.0,coach||coach,38.079999999999984,Connecting
562e7d5dd6ecbf1509c0c19711dbdca9,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,251.1,False,False,False,956.0,7.0,coach||coach,38.079999999999984,Connecting
c38a6e4b807d15541e5866676febcbec,2022-04-16,2022-04-17,ATL,BOS,United||United,213.02,252.6,False,False,False,947.0,1.0,coach||coach,39.579999999999984,Connecting
f66d72ba3a526576608b8402b5720726,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,252.6,False,False,False,1462.0,3.0,coach||coach,39.579999999999984,Connecting
e7c4054e85cca9bc7134b3cc93deaf7c,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,252.6,False,False,False,1462.0,5.0,coach||coach,39.579999999999984,Connecting
5fa8c0f8b25eb24bf2ddc39a498bcc37,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,213.02,252.6,False,False,False,1462.0,3.0,coach||coach,39.579999999999984,Connecting
948d26b3e5658762cd62f842c87ae46e,2022-04-16,2022-04-17,ATL,BOS,United||United,213.02,252.6,False,False,False,1462.0,2.0,coach||coach,39.579999999999984,Connecting
cb345693479e84838dfaac346b8e8d6a,2022-04-16,2022-04-17,ATL,BOS,Spirit Airlines||Spirit Airlines,183.0,290.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
e1b95e4e6c997517f64ba5ea712bda22,2022-04-16,2022-04-17,ATL,BOS,American Airlines,265.58,300.1,False,False,True,947.0,7.0,coach,34.52000000000004,Nonstop
eaf033a044596f0a76b132a490927524,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,260.47,302.11,False,False,False,956.0,1.0,coach||coach,41.639999999999986,Connecting
721d9a2f66fe479e7c17b13e7ae0bb15,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,260.47,302.11,False,False,False,956.0,1.0,coach||coach,41.639999999999986,Connecting
a9f012defb9227f69bf76617b47f4c51,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,260.47,302.11,False,False,False,956.0,1.0,coach||coach,41.639999999999986,Connecting
676e25bb0ec021d335241354b668c674,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,260.47,302.11,False,False,False,956.0,1.0,coach||coach,41.639999999999986,Connecting
712a4b5789013e5a4a3e499164309da8,2022-04-16,2022-04-17,ATL,BOS,American Airlines||American Airlines,260.47,302.11,False,False,False,956.0,1.0,coach||coach,41.639999999999986,Connecting
a6a69aee2e8f75f9b12a5f6b60e65b59,2022-04-16,2022-04-17,ATL,BOS,United||United,258.6,307.2,True,False,False,947.0,9.0,coach||coach,48.599999999999966,Connecting
fcf84a2b44a9fe185a4cebf5cee2e704,2022-04-16,2022-04-17,ATL,BOS,United||United,258.6,307.2,True,False,False,947.0,9.0,coach||coach,48.599999999999966,Connecting
178742e9c46c9627147449926f997622,2022-04-16,2022-04-17,ATL,BOS,United||United,258.6,307.2,True,False,False,947.0,9.0,coach||coach,48.599999999999966,Connecting
912ef0fbca3f88a86af24bdc1c1c6c0a,2022-04-16,2022-04-17,ATL,BOS,Spirit Airlines||Spirit Airlines,204.0,311.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
79c4a172ab07916313f5e8abec0bb1db,2022-04-16,2022-04-17,ATL,BOS,United||United,274.42,318.6,False,False,False,1462.0,1.0,coach||coach,44.18000000000001,Connecting
9863a0e6a923c09fab658b038299c8d5,2022-04-16,2022-04-17,ATL,BOS,United||United,274.42,318.6,False,False,False,1462.0,1.0,coach||coach,44.18000000000001,Connecting
9401afa39f1ad4275c73a66786500992,2022-04-16,2022-04-17,ATL,BOS,Delta,292.09,328.6,False,False,True,947.0,9.0,coach,36.51000000000005,Nonstop
24c07cf38de8a7a0ed2d7709168042a8,2022-04-16,2022-04-17,ATL,BOS,JetBlue Airways,316.73,355.09,False,False,True,947.0,7.0,coach,38.35999999999996,Nonstop
5c132806994b4b0c7c87b90a7d1dfa2c,2022-04-16,2022-04-17,ATL,BOS,Delta,357.21,398.6,False,False,True,947.0,9.0,coach,41.39000000000004,Nonstop
43eaa7e045b3e8a3157e5e38a31696c9,2022-04-16,2022-04-17,ATL,BOS,Delta,357.21,398.6,False,False,True,947.0,2.0,coach,41.39000000000004,Nonstop
4228d70f70f9ebd1f8cbea9bda172e74,2022-04-16,2022-04-17,ATL,BOS,Delta,357.21,398.6,False,False,True,947.0,9.0,coach,41.39000000000004,Nonstop
f089dc3fa43d8a196213d2140b766d55,2022-04-16,2022-04-17,ATL,BOS,United||United,356.28,406.6,False,False,False,947.0,1.0,coach||coach,50.32000000000005,Connecting
15ba869216430a466549c8efcd3bb109,2022-04-16,2022-04-17,ATL,BOS,United||United,356.28,406.6,False,False,False,947.0,1.0,coach||coach,50.32000000000005,Connecting
68063b78f62c81ac88820015908ac208,2022-04-16,2022-04-17,ATL,BOS,American Airlines,367.98,410.18,False,False,True,947.0,1.0,coach,42.19999999999999,Nonstop
758560f5ea68263f52f418286c8d6b7d,2022-04-16,2022-04-17,ATL,BOS,United||United,453.95,511.6,False,False,False,947.0,1.0,coach||coach,57.650000000000034,Connecting
d3f144017875166ea860f4929a528fed,2022-04-16,2022-04-17,ATL,CLT,American Airlines||American Airlines,338.6,387.6,False,False,False,1192.0,1.0,coach||coach,49.0,Connecting
8a6ab300fc0b1f1aa1da065091f878fb,2022-04-16,2022-04-17,ATL,CLT,United||United,339.53,388.6,False,False,False,868.0,2.0,coach||coach,49.07000000000005,Connecting
33dba4888a3a68195d53ec2cc8b0a2d6,2022-04-16,2022-04-17,ATL,CLT,American Airlines,357.21,398.6,False,False,True,228.0,6.0,coach,41.39000000000004,Nonstop
c845939967043028ed636265d9858c98,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,6.0,coach,41.39000000000004,Nonstop
ce7fc430dda2de28280b107bbd9bdde9,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,9.0,coach,41.39000000000004,Nonstop
755bc876091cb5997260bd99361b9e8e,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,9.0,coach,41.39000000000004,Nonstop
37fa5869a691efc56a308dc636280c68,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,4.0,coach,41.39000000000004,Nonstop
e121392f988f65cb003643978e5c68d8,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,9.0,coach,41.39000000000004,Nonstop
0f4f714611896ddd63accedfa9050cd9,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,3.0,coach,41.39000000000004,Nonstop
270a3e706e403f1d6d383c127d1647e9,2022-04-16,2022-04-17,ATL,CLT,Delta,357.21,398.6,False,False,True,228.0,4.0,coach,41.39000000000004,Nonstop
99666577c217e0a6b54a17e2f8ab9a7b,2022-04-16,2022-04-17,ATL,CLT,American Airlines,357.21,398.6,False,False,True,228.0,7.0,coach,41.39000000000004,Nonstop
dc2eda19b0499170f1f7f8c5a179ac07,2022-04-16,2022-04-17,ATL,CLT,American Airlines,357.21,398.6,False,False,True,228.0,1.0,coach,41.39000000000004,Nonstop
a3538341dedeb12798f130dd6c1e1e01,2022-04-16,2022-04-17,ATL,CLT,American Airlines,357.21,398.6,False,False,True,228.0,3.0,coach,41.39000000000004,Nonstop
c1b459e641c768522054510f828fef9c,2022-04-16,2022-04-17,ATL,CLT,American Airlines,357.21,398.6,False,False,True,228.0,4.0,coach,41.39000000000004,Nonstop
eb1f503b7ddf16f50c7214ed53fa9409,2022-04-16,2022-04-17,ATL,CLT,United||United,349.76,405.19,False,False,False,1192.0,1.0,coach||coach,55.43000000000001,Connecting
2f16eb22d9347d4122949c3fb0a93445,2022-04-16,2022-04-17,ATL,CLT,United||United,436.28,492.6,False,False,False,1307.0,1.0,coach||coach,56.32000000000005,Connecting
cc7ca757dcd0ff76b2f0b4eb37419886,2022-04-16,2022-04-17,ATL,CLT,United||United,436.28,492.6,False,False,False,1307.0,1.0,coach||coach,56.32000000000005,Connecting
530b3a529421fba4f8b0acea9ecd03b0,2022-04-16,2022-04-17,ATL,CLT,United||United,436.28,492.6,False,False,False,1307.0,1.0,coach||coach,56.32000000000005,Connecting
adf4519f6153567d3fc4631363fb669a,2022-04-16,2022-04-17,ATL,CLT,United||United,436.28,498.2,False,False,False,1307.0,1.0,coach||coach,61.920000000000016,Connecting
1b2084397393607a0944ac52ea3f3075,2022-04-16,2022-04-17,ATL,CLT,United||United,436.28,498.2,False,False,False,1307.0,1.0,coach||coach,61.920000000000016,Connecting
a291a2b5ac19223c3407cfec58d1fc24,2022-04-16,2022-04-17,ATL,CLT,JetBlue Airways||JetBlue Airways,482.79,542.6,False,False,False,1675.0,7.0,coach||coach,59.81,Connecting
010e9d6cf62242862111a515d5f47f5d,2022-04-16,2022-04-17,ATL,CLT,American Airlines,506.98,559.6,False,False,True,228.0,1.0,coach,52.620000000000005,Nonstop
3a3a69378bf84af8c2bbd5363f9e6641,2022-04-16,2022-04-17,ATL,CLT,American Airlines||American Airlines,528.37,597.2,False,False,False,1307.0,1.0,coach||coach,68.83000000000004,Connecting
5dcea6820b64516095a8fa4fcc987015,2022-04-16,2022-04-17,ATL,DEN,Frontier Airlines,111.05,133.98,False,False,True,1207.0,4.0,coach,22.929999999999993,Nonstop
688b7651cc04606ca1d1a903753aa3ca,2022-04-16,2022-04-17,ATL,DEN,Spirit Airlines||Spirit Airlines,87.0,194.58,False,False,False,,0.0,coach||coach,107.58000000000001,Connecting
60cde6285cef2ea1bf0bc492e5ea7d74,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
23120be745e40290c1fe4171c9d9e570,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
0b6c1dd547bb971cdc51b2ba090602de,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,2.0,coach,34.28000000000003,Nonstop
4cf3ae8112e707a55d98c1fcd488c7b4,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
e3ca34d6bf56e8178f4ad2e98c49beb8,2022-04-16,2022-04-17,ATL,DEN,United,262.33,296.61,False,False,True,1207.0,5.0,coach,34.28000000000003,Nonstop
7b9ffdda44b4772fa52108242efecc93,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
5261b16bb4ce9202a740a593e39e72da,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
ba84d3c3f0a54f0016d23774182b1150,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,3.0,coach,34.28000000000003,Nonstop
fc00014486884223e81e0cda8bb068be,2022-04-16,2022-04-17,ATL,DEN,Delta,262.33,296.61,False,False,True,1207.0,9.0,coach,34.28000000000003,Nonstop
f6495d8d5b609f8404b1cb79b2fa31c2,2022-04-16,2022-04-17,ATL,DEN,United,262.33,296.61,False,False,True,1207.0,5.0,coach,34.28000000000003,Nonstop
7d855b682bc73090e8b25dfd3a413a96,2022-04-16,2022-04-17,ATL,DEN,United,262.33,296.61,False,False,True,1207.0,1.0,coach,34.28000000000003,Nonstop
b5e07f47de0c8f8dec86a8ecfa2b6cf7,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,304.11,False,False,False,1574.0,1.0,coach||coach,41.78000000000003,Connecting
fd5eaf8d2600f0701b917e998f3ebdf1,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,304.11,False,False,False,1574.0,7.0,coach||coach,41.78000000000003,Connecting
da4666d04b217880fe92f7e6a1b6145a,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,304.11,False,False,False,1574.0,7.0,coach||coach,41.78000000000003,Connecting
4fb949c054fb95d9513dfbd650a4257a,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
190215bf8e2a22b57c8313969fe1e76f,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
471f30443630375e4cba38781bc2bef3,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
77343b1e188193f135a2c9139b68dcf1,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
ce890aeeb0cddced6813ec3ca121dea9,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1503.0,7.0,coach||coach,43.28000000000003,Connecting
92d12078be8b790bc753b1f1333ba791,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,1567.0,4.0,coach||coach,43.28000000000003,Connecting
79cb296f52df488f17b72231ded29d67,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,1567.0,6.0,coach||coach,43.28000000000003,Connecting
43965f64f3fd79750aebb16dc9c96dd0,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,2014.0,3.0,coach||coach,43.28000000000003,Connecting
33d84de5959122f8c4f2c579f643e0ba,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
52ad73ea3885984ea2a5e5fb9bc4b86f,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
d62bd75828d359a45c277d577553161e,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
27f319d0510ec97e998e40222c3a049e,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,1567.0,3.0,coach||coach,43.28000000000003,Connecting
60681440fae7b1431282d383105d63f7,2022-04-16,2022-04-17,ATL,DEN,American Airlines||American Airlines,262.33,305.61,False,False,False,1375.0,7.0,coach||coach,43.28000000000003,Connecting
d680dd1b8e2738e0ed6d0f766525772f,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,2383.0,4.0,coach||coach,43.28000000000003,Connecting
5ee997f66f61d73f1bdcae72dd299ce5,2022-04-16,2022-04-17,ATL,DEN,United||United,262.33,305.61,False,False,False,2014.0,3.0,coach||coach,43.28000000000003,Connecting
38b144ce2e6a6f0e243247e4b759cc11,2022-04-16,2022-04-17,ATL,DEN,Spirit Airlines||Spirit Airlines,204.0,311.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
aa5c91b3ac52f2ee62eaf00f6a7da05e,2022-04-16,2022-04-17,ATL,DEN,Spirit Airlines||Spirit Airlines,204.0,311.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
a13e6bf04298a64e2ab751324735026a,2022-04-16,2022-04-17,ATL,DEN,United||United,357.21,407.6,False,False,False,2014.0,1.0,coach||coach,50.39000000000004,Connecting
115cc839ccfbd02898100fb98c7c2aba,2022-04-16,2022-04-17,ATL,DEN,Frontier Airlines||Frontier Airlines,493.4,554.01,False,False,False,1948.0,4.0,coach||coach,60.610000000000014,Connecting
b8632c8d6306eefa042de33dd303fc21,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines,112.0,168.59,False,False,True,,0.0,coach,56.59,Nonstop
a5e3ac25a2a23b16e9a7c82eb3dbe5c6,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,9.0,coach,27.72,Nonstop
46cab91070ddf01f23ad6d59600c2bff,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,1.0,coach,27.72,Nonstop
b8227b6368a7bc1c8d83591695af18cb,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,9.0,coach,27.72,Nonstop
2bcf2f66e9c0d933d452ab9941adf829,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,8.0,coach,27.72,Nonstop
4e4a59b834a1851b8eacd3919e9b6cd8,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,1.0,coach,27.72,Nonstop
0481ad4fa6a9876c693ba3015e13e6cc,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,4.0,coach,27.72,Nonstop
502ea5d3529a7d175f4cae18f93ec3fe,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,9.0,coach,27.72,Nonstop
7b6bc4896d0d8f10bf09adb800f6f726,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,6.0,coach,27.72,Nonstop
f8805b7cc41a955a037f712ff6336680,2022-04-16,2022-04-17,ATL,DFW,Delta,174.88,202.6,False,False,True,725.0,9.0,coach,27.72,Nonstop
6cd4d22d911087d9f2135e9b61622770,2022-04-16,2022-04-17,ATL,DFW,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
f483cff9926292e1b3207ff3557b8e04,2022-04-16,2022-04-17,ATL,DFW,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
ae51036f1e9453c9f4da881d8e3e3762,2022-04-16,2022-04-17,ATL,DFW,American Airlines,174.88,202.6,False,False,True,725.0,3.0,coach,27.72,Nonstop
53f251867c12efef6461033ac7c37569,2022-04-16,2022-04-17,ATL,DFW,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
053801f243d0f29f2b5245a41594e9eb,2022-04-16,2022-04-17,ATL,DFW,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
9c339b31d7d1626eb7317aa35409b8ae,2022-04-16,2022-04-17,ATL,DFW,American Airlines||American Airlines,174.88,210.1,False,False,False,1158.0,6.0,coach||coach,35.22,Connecting
a83945b616d6fb75f75f42234e538fc0,2022-04-16,2022-04-17,ATL,DFW,American Airlines||American Airlines,174.88,210.1,False,False,False,1158.0,2.0,coach||coach,35.22,Connecting
700dbac600ac53773074c4644ddd645f,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,924.0,7.0,coach||coach,36.72,Connecting
404ebac509606545967a0bb7d4d2da4a,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,924.0,1.0,coach||coach,36.72,Connecting
b6d2327cc6602d60fa2a7e9353c568a6,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,924.0,4.0,coach||coach,36.72,Connecting
e330f3541ac2ea9976897f1a38e41d1d,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,1399.0,1.0,coach||coach,36.72,Connecting
589e8d3758502a99f27c97a6893484f4,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,924.0,1.0,coach||coach,36.72,Connecting
dcbd08c94c59376fad79de59a07569a8,2022-04-16,2022-04-17,ATL,DFW,United||United,174.88,211.6,False,False,False,924.0,4.0,coach||coach,36.72,Connecting
435181474b585c803b7490df1c5c57a5,2022-04-16,2022-04-17,ATL,DFW,American Airlines||American Airlines,174.88,211.6,False,False,False,1399.0,2.0,coach||coach,36.72,Connecting
c67d8c61e1d25d86221c7770281837aa,2022-04-16,2022-04-17,ATL,DFW,Delta,221.4,252.61,False,False,True,725.0,9.0,coach,31.210000000000008,Nonstop
6cf8015a1d1187cbaf00f0236f7357ca,2022-04-16,2022-04-17,ATL,DFW,American Airlines,227.91,259.6,False,False,True,725.0,2.0,coach,31.690000000000026,Nonstop
e3bd12a72754276d308a1a42a150417d,2022-04-16,2022-04-17,ATL,DFW,Delta,245.58,278.6,False,False,True,725.0,3.0,coach,33.02000000000001,Nonstop
b352fde970a9c7f388144eec3b279ee4,2022-04-16,2022-04-17,ATL,DFW,United||United,274.42,318.6,False,False,False,924.0,1.0,coach||coach,44.18000000000001,Connecting
b43a667a300fdabaf085f8ccaed1f5bc,2022-04-16,2022-04-17,ATL,DFW,Delta,292.09,328.6,False,False,True,725.0,2.0,coach,36.51000000000005,Nonstop
eee2ae5e5875b68d3d2af2210db4d18d,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines||Spirit Airlines,232.0,339.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
485c56468143b9dd4fe915bb7ddf355b,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines||Spirit Airlines,232.0,339.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
80d7a9d00fbcdd1aaa9ec61187b5dfe1,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines||Spirit Airlines,232.0,339.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
3081de76f59d5de851038e5374b978e9,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines||Spirit Airlines,242.0,349.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
2976ef90a45b0ac424031e97dac1c909,2022-04-16,2022-04-17,ATL,DFW,Spirit Airlines||Spirit Airlines,242.0,349.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
2411f8ad75dea4c08f8f3e34ea6a0ebf,2022-04-16,2022-04-17,ATL,DFW,Frontier Airlines,362.22,403.99,False,False,True,725.0,4.0,coach,41.76999999999998,Nonstop
5063dd3d8bd9f57d75311e7fba0f0b85,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines,109.0,165.59,False,False,True,,0.0,coach,56.59,Nonstop
ce8feb4a62bd9e97881ba3d7dbe48a74,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines,109.0,165.59,False,False,True,,0.0,coach,56.59,Nonstop
60240d1e141959b97af9176ab1f65c84,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,210.1,False,False,False,733.0,2.0,coach||coach,35.22,Connecting
beed033b0e542bf51b8475c53cafddd1,2022-04-16,2022-04-17,ATL,DTW,United||United,174.88,211.6,False,False,False,840.0,1.0,coach||coach,36.72,Connecting
749a449bf50595934bcd1affe9e8126a,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,211.6,False,False,False,840.0,1.0,coach||coach,36.72,Connecting
5dc428ebfaa9aa05d4c9e330bbb98c62,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,211.6,False,False,False,1749.0,1.0,coach||coach,36.72,Connecting
66b1ae04b7cb99819d6dcc51fb00a265,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,211.6,False,False,False,1247.0,2.0,coach||coach,36.72,Connecting
0dc697af1e85f7e2e8c6cc84e9e88193,2022-04-16,2022-04-17,ATL,DTW,United||United,174.88,211.6,False,False,False,840.0,1.0,coach||coach,36.72,Connecting
51c8a6a5d3273d46697508ee3e590d0c,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,211.6,False,False,False,1720.0,5.0,coach||coach,36.72,Connecting
4fec75e50536e9eb262cd2e4b4745d9a,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,174.88,211.6,False,False,False,1720.0,2.0,coach||coach,36.72,Connecting
af54adf7a36981f7baa4b1a34a421eda,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,227.91,268.6,False,False,False,1247.0,4.0,coach||coach,40.690000000000026,Connecting
288d6a7d30dcbe23af54784670fa8d50,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,227.91,268.6,False,False,False,1247.0,5.0,coach||coach,40.690000000000026,Connecting
ce824fe4eea70d2310b0f01559b52575,2022-04-16,2022-04-17,ATL,DTW,United||United,255.81,298.6,False,False,False,840.0,1.0,coach||coach,42.79000000000002,Connecting
ed340c5523390724903ea412aa59a63b,2022-04-16,2022-04-17,ATL,DTW,United||United,255.81,298.6,False,False,False,840.0,1.0,coach||coach,42.79000000000002,Connecting
49c27264cdbc3981c8ecc1b787ff323d,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines||Spirit Airlines,199.0,306.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
25422fcd3f98e9f1408fcb56e2f229d5,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines||Spirit Airlines,199.0,306.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
d53bcf9e8b6523fa2de9420d7cb22196,2022-04-16,2022-04-17,ATL,DTW,JetBlue Airways||JetBlue Airways,269.78,313.61,False,False,False,1247.0,7.0,coach||coach,43.83000000000004,Connecting
398e2cd3e08b555a1f8c2113824474ca,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,273.49,316.1,False,False,False,733.0,1.0,coach||coach,42.610000000000014,Connecting
fcaf646d1bdcf0bbb42cc7031b95cda4,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,273.49,316.1,False,False,False,733.0,2.0,coach||coach,42.610000000000014,Connecting
b1ac9678fa6b6b7d5d82b572ac9d743b,2022-04-16,2022-04-17,ATL,DTW,American Airlines||American Airlines,273.49,316.1,False,False,False,733.0,1.0,coach||coach,42.610000000000014,Connecting
b8d04bd9992b8bc42087241318540c3d,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines||Spirit Airlines,209.0,316.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
7a092256184476cf9b700bf622bf9547,2022-04-16,2022-04-17,ATL,DTW,Spirit Airlines||Spirit Airlines,209.0,316.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
